x,density
0.9216432865731463,0.003940303276723345
0.9218436873747495,0.004312677797616639
0.9220440881763527,0.004737083875514714
0.922244488977956,0.0052171018473450926
0.9224448897795592,0.0057566991309073775
0.9226452905811623,0.006360238269449788
0.9228456913827655,0.007032485032137645
0.9230460921843687,0.007778616399193317
0.923246492985972,0.0086042282471922
0.9234468937875752,0.00951534253715669
0.9236472945891784,0.010518413795808411
0.9238476953907816,0.01162033466885236
0.9240480961923848,0.012828440314488702
0.924248496993988,0.014150511395830331
0.9244488977955913,0.015594775422529497
0.9246492985971944,0.017169906185103116
0.9248496993987976,0.018885021020165683
0.9250501002004008,0.020749675641449288
0.925250501002004,0.022773856270211133
0.9254509018036072,0.024967968799577526
0.9256513026052104,0.02734282473096636
0.9258517034068137,0.02990962362684505
0.9260521042084169,0.032679931833316855
0.9262525050100201,0.03566565723811931
0.9264529058116233,0.03887901984521456
0.9266533066132264,0.04233251796586669
0.9268537074148296,0.04603888984861457
0.9270541082164329,0.05001107059636106
0.9272545090180361,0.054262144248469577
0.9274549098196393,0.05880529093900085
0.9276553106212425,0.06365372907892654
0.9278557114228457,0.06882065255069457
0.928056112224449,0.07431916294701696
0.9282565130260522,0.08016219693291285
0.9284569138276553,0.086362448859639
0.9286573146292585,0.0929322888119233
0.9288577154308617,0.09988367632446059
0.9290581162324649,0.10722807006045394
0.9292585170340681,0.11497633380308334
0.9294589178356714,0.1231386391695163
0.9296593186372746,0.13172436551666605
0.9298597194388778,0.1407419975664342
0.930060120240481,0.15019902133653673
0.9302605210420842,0.160101819018827
0.9304609218436873,0.17045556350124857
0.9306613226452906,0.18126411328001857
0.9308617234468938,0.19252990855514643
0.931062124248497,0.20425386934500772
0.9312625250501002,0.2164352964914335
0.9314629258517034,0.22907177645775315
0.9316633266533066,0.2421590908452235
0.9318637274549099,0.2556911315690024
0.9320641282565131,0.26965982264270766
0.9322645290581162,0.28405504951867316
0.9324649298597194,0.29886459692118167
0.9326653306613226,0.31407409608866965
0.9328657314629258,0.32966698231162456
0.9330661322645291,0.3456244636115152
0.9332665330661323,0.3619255013554434
0.9334669338677355,0.37854680354040726
0.9336673346693387,0.395462831409047
0.9338677354709419,0.4126458199784085
0.9340681362725451,0.4300658129718041
0.9342685370741484,0.4476907125452414
0.9344689378757515,0.46548634409130474
0.9346693386773547,0.48341653628918935
0.9348697394789579,0.5014432164472483
0.9350701402805611,0.5195265210579828
0.9352705410821643,0.537624921354243
0.9354709418837676,0.5556953635207459
0.9356713426853708,0.5736934230800729
0.935871743486974,0.5915734728353923
0.9360721442885772,0.6092888636183722
0.9362725450901803,0.6267921169578371
0.9364729458917835,0.6440351286579661
0.9366733466933868,0.6609693821521327
0.93687374749499,0.6775461703844385
0.9370741482965932,0.6937168248651558
0.9372745490981964,0.7094329504501751
0.9374749498997996,0.7246466643111176
0.9376753507014028,0.7393108374904134
0.9378757515030061,0.7533793373787226
0.9380761523046093,0.7668072694082035
0.9382765531062124,0.7795512162283499
0.9384769539078156,0.7915694726190042
0.9386773547094188,0.8028222744007035
0.938877755511022,0.8132720196244152
0.9390781563126253,0.8228834803612084
0.9392785571142285,0.8316240034684825
0.9394789579158317,0.839463698780736
0.9396793587174349,0.8463756132611658
0.9398797595190381,0.8523358897527524
0.9400801603206413,0.8573239090849195
0.9402805611222445,0.8613224144216342
0.9404809619238477,0.8643176168787298
0.9406813627254509,0.8662992815904083
0.9408817635270541,0.8672607935657063
0.9410821643286573,0.8671992028437289
0.9412825651302605,0.866115248629647
0.9414829659318638,0.8640133622702028
0.941683366733467,0.8609016491056133
0.9418837675350702,0.8567918494126593
0.9420841683366734,0.8516992788291372
0.9422845691382765,0.8456427488212724
0.9424849699398797,0.8386444679207098
0.942685370741483,0.8307299246152383
0.9428857715430862,0.8219277529251175
0.9430861723446894,0.8122695818335377
0.9432865731462926,0.8017898698642053
0.9434869739478958,0.7905257262090596
0.943687374749499,0.7785167199051144
0.9438877755511023,0.7658046786385928
0.9440881763527054,0.7524334788182451
0.9442885771543086,0.7384488286052227
0.9444889779559118,0.7238980456161321
0.944689378757515,0.7088298310267303
0.9448897795591182,0.6932940417974485
0.9450901803607215,0.6773414627190188
0.9452905811623247,0.6610235799357915
0.9454909819639279,0.6443923575491715
0.9456913827655311,0.6275000188317266
0.9458917835671343,0.6103988334982072
0.9460921843687375,0.5931409123807779
0.9462925851703406,0.5757780107469226
0.9464929859719439,0.5583613413776513
0.9466933867735471,0.5409413983957484
0.9468937875751503,0.5235677926974627
0.9470941883767535,0.5062890996996635
0.9472945891783567,0.48915271996975573
0.94749498997996,0.4722047531573989
0.9476953907815632,0.4554898855000242
0.9478957915831664,0.43905129102638496
0.9480961923847695,0.4229305464391505
0.9482965931863727,0.40716755951681094
0.9484969939879759,0.3918005107417762
0.9486973947895792,0.37686580773400846
0.9488977955911824,0.3623980519508436
0.9490981963927856,0.3484300170049
0.9492985971943888,0.3349926378526237
0.949498997995992,0.32211501001956855
0.9496993987975952,0.3098243979527276
0.9498997995991985,0.298146251528736
0.9501002004008016,0.2871042296972078
0.9503006012024048,0.2767202302034605
0.950501002004008,0.2670144243134595
0.9507014028056112,0.2580052954554373
0.9509018036072144,0.2497096806993712
0.9511022044088177,0.24214281401421814
0.9513026052104209,0.23531837027562158
0.9515030060120241,0.2292485090417529
0.9517034068136273,0.22394391717169673
0.9519038076152304,0.21941384942925107
0.9521042084168336,0.2156661662931579
0.9523046092184368,0.21270736828308348
0.9525050100200401,0.21054262620664344
0.9527054108216433,0.20917580683672674
0.9529058116232465,0.20860949363807932
0.9531062124248497,0.20884500227690053
0.9533066132264529,0.2098823907657786
0.9535070140280562,0.2117204642171721
0.9537074148296594,0.2143567743007047
0.9539078156312626,0.21778761362141213
0.9541082164328657,0.22200800535632118
0.9543086172344689,0.22701168860432597
0.9545090180360721,0.23279110001754555
0.9547094188376753,0.23933735239036472
0.9549098196392786,0.24664021098373665
0.9551102204408818,0.2546880684556756
0.955310621242485,0.2634679193538064
0.9555110220440882,0.27296533520017724
0.9557114228456914,0.2831644412627597
0.9559118236472945,0.29404789615965216
0.9561122244488978,0.3055968754819897
0.956312625250501,0.317791060647428
0.9565130260521042,0.3306086342089085
0.9567134268537074,0.34402628284185177
0.9569138276553106,0.35801920921647185
0.9571142284569139,0.37256115393178674
0.9573146292585171,0.3876244286418544
0.9575150300601203,0.403179961445559
0.9577154308617235,0.41919735553632975
0.9579158316633266,0.4356449620208408
0.9581162324649298,0.4524899677136169
0.958316633266533,0.4696984986008148
0.9585170340681363,0.48723573954055327
0.9587174348697395,0.5050660706298741
0.9589178356713427,0.5231532205226139
0.9591182364729459,0.5414604368263802
0.9593186372745491,0.5599506735452752
0.9595190380761524,0.5785867953657506
0.9597194388777555,0.5973317984109969
0.9599198396793587,0.6161490469133333
0.9601202404809619,0.6350025250768692
0.9603206412825651,0.6538571032274683
0.9605210420841683,0.6726788171713668
0.9607214428857715,0.6914351595146523
0.9609218436873748,0.7100953815297636
0.961122244488978,0.7286308039981954
0.9613226452905812,0.747015135308952
0.9615230460921844,0.765224794953428
0.9617234468937876,0.7832392404308116
0.9619238476953907,0.8010412954632152
0.962124248496994,0.818617477321104
0.9623246492985972,0.835958320974148
0.9625250501002004,0.8530586977162734
0.9627254509018036,0.8699181258622596
0.9629258517034068,0.8865410710812813
0.96312625250501,0.9029372339193997
0.9633266533066133,0.9191218220675506
0.9635270541082165,0.9351158049568573
0.9637274549098196,0.9509461483059414
0.9639278557114228,0.9666460263085758
0.964128256513026,0.9822550092309541
0.9643286573146292,0.9978192242884537
0.9645290581162325,1.013391487789699
0.9647294589178357,1.0290314066704016
0.9649298597194389,1.0448054476915387
0.9651302605210421,1.0607869727423243
0.9653306613226453,1.077056238870172
0.9655310621242486,1.09370036185304
0.9657314629258518,1.110813242336206
0.9659318637274549,1.1284954537710066
0.9661322645290581,1.1468540916194143
0.9663326653306613,1.1660025835207155
0.9665330661322645,1.1860604603565614
0.9667334669338677,1.2071530883949653
0.966933867735471,1.229411362940938
0.9671342685370742,1.2529713641719749
0.9673346693386774,1.27797397608556
0.9675350701402805,1.3045644697360974
0.9677354709418837,1.3328920521843968
0.9679358717434869,1.363109382826506
0.9681362725450902,1.3953720590068226
0.9683366733466934,1.4298380730512343
0.9685370741482966,1.4666672430815915
0.9687374749498998,1.5060206201865998
0.968937875751503,1.548059874731489
0.9691382765531062,1.5929466647814057
0.9693386773547095,1.640841989797957
0.9695390781563127,1.6919055329354316
0.9697394789579158,1.7462949954204074
0.969939879759519,1.8041654266376184
0.9701402805611222,1.8656685536679791
0.9703406813627254,1.9309521141351187
0.9705410821643287,2.0001591963021963
0.9707414829659319,2.0734275904352617
0.9709418837675351,2.150889155499192
0.9711422845691383,2.2326692052835795
0.9713426853707415,2.318885918069075
0.9715430861723446,2.4096497739304725
0.9717434869739479,2.5050630237450258
0.9719438877755511,2.6052191939134124
0.9721442885771543,2.7102026307294027
0.9723446893787575,2.8200880882278123
0.9725450901803607,2.9349403632164544
0.972745490981964,3.0548139810515487
0.9729458917835672,3.179752935538158
0.9731462925851704,3.309790486146063
0.9733466933867736,3.444949015504637
0.9735470941883768,3.5852399499022325
0.9737474949899799,3.7306637452413627
0.9739478957915831,3.881209940617427
0.9741482965931864,4.036857281370209
0.9743486973947896,4.1975739131275915
0.9745490981963928,4.363317648007513
0.974749498997996,4.534036303766448
0.9749498997995992,4.709668116299261
0.9751503006012024,4.890142225479333
0.9753507014028056,5.075379233914196
0.9755511022044088,5.265291837748311
0.975751503006012,5.459785528202131
0.9759519038076152,5.65875936208016
0.9761523046092184,5.862106799010216
0.9763527054108216,6.069716602715002
0.9765531062124249,6.281473803133003
0.9767535070140281,6.497260715741533
0.9769539078156313,6.716958013949723
0.9771543086172345,6.940445849969893
0.9773547094188377,7.167605019099072
0.9775551102204408,7.398318161896984
0.977755511022044,7.632470998289541
0.9779559118236473,7.869953587199291
0.9781563126252505,8.110661604885301
0.9783567134268537,8.354497634766402
0.9785571142284569,8.601372461130689
0.9787575150300601,8.851206358761914
0.9789579158316634,9.103930370190758
0.9791583166332666,9.35948756195774
0.9793587174348697,9.61783425100649
0.9795591182364729,9.878941192072809
0.9797595190380761,10.14279471671716
0.9799599198396793,10.409397814486338
0.9801603206412826,10.678771146533316
0.9803607214428858,10.950953981947283
0.980561122244489,11.22600504697972
0.9807615230460922,11.504003277362163
0.9809619238476954,11.785048463951037
0.9811623246492986,12.069261782035781
0.9813627254509019,12.356786194812374
0.981563126252505,12.647786721728188
0.9817635270541082,12.942450562701003
0.9819639278557114,13.240987069541054
0.9821643286573146,13.543627556342146
0.9823647294589178,13.850624941078927
0.9825651302605211,14.162253211214527
0.9827655310621243,14.478806706770968
0.9829659318637275,14.800599215021238
0.9831663326653306,15.127962871781376
0.9833667334669338,15.461246865153663
0.983567134268537,15.800815938553713
0.9837675350701403,16.147048690913202
0.9839679358717435,16.50033567308426
0.9841683366733467,16.861077280716486
0.9843687374749499,17.229681445171334
0.9845691382765531,17.606561125449367
0.9847695390781563,17.99213160555511
0.9849699398797596,18.386807603282637
0.9851703406813628,18.791000197989472
0.9853707414829659,19.205113586606593
0.9855711422845691,19.629541678824122
0.9857715430861723,20.064664544148933
0.9859719438877755,20.510844725303986
0.9861723446893788,20.96842343421093
0.986372745490982,21.437716648600205
0.9865731462925852,21.919011129035198
0.9867735470941884,22.41256037788965
0.9869739478957916,22.91858056347039
0.9871743486973947,23.437246434105358
0.987374749498998,23.96868724850635
0.9875751503006012,24.512982750127552
0.9877755511022044,25.07015921450616
0.9879759519038076,25.640185599663184
0.9881763527054108,26.222969830600057
0.988376753507014,26.818355249631455
0.9885771543086173,27.426117264841185
0.9887775551102205,28.045960229197007
0.9889779559118237,28.677514582916075
0.9891783567134269,29.320334291395255
0.98937875751503,29.973894610515956
0.9895791583166332,30.637590210290757
0.9897795591182365,31.310733686669675
0.9899799599198397,31.992554489912255
0.9901803607214429,32.68219829611447
0.9903807615230461,33.37872684643483
0.9905811623246493,34.081118276140614
0.9907815631262525,34.7882679528864
0.9909819639278556,35.49898984065161
0.9911823647294589,36.21201840244603
0.9913827655310621,36.92601105136548
0.9915831663326653,37.63955115576813
0.9917835671342685,38.35115160034535
0.9919839679358717,39.05925890065678
0.992184368737475,39.76225786434821
0.9923847695390782,40.45847678782694
0.9925851703406814,41.14619317259757
0.9927855711422846,41.82363994092208
0.9929859719438878,42.489012125866125
0.9931863727454909,43.140474006318875
0.9933867735470941,43.77616665313367
0.9935871743486974,44.394215848296994
0.9937875751503006,44.9927403349711
0.9939879759519038,45.56986035241797
0.994188376753507,46.123706406312365
0.9943887775551102,46.6524282217243
0.9945891783567135,47.15420382326199
0.9947895791583167,47.62724868442979
0.9949899799599198,48.06982488632649
0.995190380761523,48.48025022430896
0.9953907815631262,48.856907200290316
0.9955911823647294,49.19825183790084
0.9957915831663327,49.502822257832094
0.9959919839679359,49.769246951363534
0.9961923847695391,49.99625269127253
0.9963927855711423,50.18267202112723
0.9965931863727455,50.32745026627734
0.9967935871743487,50.42965201274193
0.996993987975952,50.488467003569134
0.9971943887775551,50.503215406131616
0.9973947895791583,50.47335240815279
0.9975951903807615,50.398472105025704
0.9977955911823647,50.27831064612367
0.9979959919839679,50.112748613277724
0.9981963927855712,49.90181261034718
0.9983967935871744,49.64567604879446
0.9985971943887776,49.3446591203174
0.9987975951903808,48.99922795385783
0.9989979959919839,48.60999296059847
0.9991983967935871,48.17770637685172
0.9993987975951903,47.70325902096232
0.9995991983967936,47.187676286389
0.9997995991983968,46.63211339903242
1.0,46.03784997245404
